id,price,rooms,squareMeters,year,month
1f786aba44b440a58fa74e64b501ef01,679000,2.0,37,2023,12
aad4eea5cda22c4572c675d9454d1cf6,1822000,5.0,104,2023,12
b712e45f3b2123af701ef6001a9d3c95,1870000,3.0,82,2023,12
cd04f7b63165822dd657cbf34accbaa4,850000,2.0,48,2023,12
1d45054e97b8b77c49d75f6e2a61754e,1472000,6.0,122,2023,12
ff2c3bba8eae58ee837308f56dd3f224,1000000,4.0,84,2023,12
02765738ef4a0bafedc1188fc274c4fd,550000,2.0,36,2023,12
c4de451941d885e05cce17fca85352f4,749000,3.0,53,2023,12
5c2a4c4c63fd64c438f40d9b0c72dc6b,1150000,3.0,74,2023,12
88221ce87dddad46890f0dfb3cdfa685,1850000,4.0,97,2023,12
67533fc14514eabd508aa1ea116b4c37,1990000,4.0,102,2023,12
0a15793003786d422429ef1478a06292,590000,2.0,32,2023,12
62ed170de3ac4be3ca3fe16e9d0cd11c,1700000,3.0,83,2023,12
0f2d69de4cd99415b34209efc7a7ab58,950000,4.0,88,2023,12
e9079cb42a2663e54e6c63c8ae8801c7,890000,2.0,36,2023,12
b66801334aa626fb51d19669ab2fbd04,1460000,3.0,90,2023,12
eb870096fcbdac5ab63d51d5ade0ca3e,1600000,3.0,72,2023,12
5e4e9a365fb2bba8c96083ad35786749,520000,2.0,41,2023,12
0ddbf0d624b2423843849460f5ae7db7,1150000,3.0,57,2023,12
e103824e541fa8ed2eb4a5b9d4c68d26,1139000,4.0,108,2023,12
740b9d2c70761fafd1dfaace3586c7dd,1550000,3.0,93,2023,12
804a33a6ce78b1e23ef11da31c8af13b,1150000,2.0,50,2023,12
a1e7190fbd03d5550be95abf0f6dbf73,1850099,4.0,80,2023,12
7506caccb09847430db8409223b0037f,1250000,2.0,56,2023,12
169f0a0d363aba25c1c25aad7ed43299,810000,4.0,78,2023,12
f4072ad1abced5285b0ccc5257427971,879780,2.0,51,2023,12
d33b14cebd006ee1526166a6a64ba02f,899000,4.0,85,2023,12
00e599d190648dfadec3412f9c5c71e7,490000,2.0,35,2023,12
83ab2f6d0e5b4bd8372303d3c0f69d25,1100000,3.0,62,2023,12
591895f83d66f108a4717fb7398fe8b7,779000,3.0,63,2023,12
6fb655a5eb80348bea0899aa248233b1,890000,2.0,68,2023,12
ba96bab833bc2e5662899db6103ddf57,690000,2.0,38,2023,12
91dffcbc88660b418f34e328555b5fac,1850283,3.0,78,2023,12
8f18a3df239a6a23173ed6c88dac4cb3,705000,3.0,70,2023,12
1132050bdc299a393734ee330706aa73,590000,3.0,49,2023,12
c137e118393cdb108a9ff6ff8f0a49fc,1081600,3.0,64,2023,12
575880c9f011cadfd524b956929ce8f0,595000,1.0,35,2023,12
d1ba6aff34f3f8394c80af8678ef365f,1334675,3.0,68,2023,12
aaf041b1c25277fc12dedf7f17150046,1409400,3.0,90,2023,12
df658ed80c9ddda5d4a3ede47d9eddfd,743000,2.0,35,2023,12
ce182de2ff1a56a52a60a20189a4ebde,645000,2.0,33,2023,12
72a7a479ba9f58bf053e692761bc8804,850000,3.0,67,2023,12
c3a84e0e5dbc42b5f4900e64882029b2,992706,3.0,59,2023,12
e790f412c4dfb848980b163ac14c3cd2,1400000,3.0,77,2023,12
6e3f31203423ac40f6b0b4199a52bc49,1148000,4.0,93,2023,12
8e8b726d7c48a7c727207686c8d9b3df,1599000,3.0,80,2023,12
54337124315fdcca65f2d0f61175da28,820000,3.0,57,2023,12
db5e09036f7b0e065ec3891b591cce52,815000,2.0,61,2023,12
57f3b0309d563d54dde6a67bbe7ce5ac,1300000,2.0,56,2023,12
fb35758a96926199667228714c600d5c,850000,2.0,48,2023,12
528d622aed7fae7d3b9388a9b6019596,1400000,3.0,71,2023,12
8c207ba91811d570e3676e2e9fe669a2,740000,3.0,48,2023,12
9aa2627a0440dff85bedca828d9a3e4b,790000,3.0,60,2023,12
1dcca287238e32b214e139f08e1c1765,920000,3.0,60,2023,12
234dd12ccfc1a917a752ca2ad9bbe590,649000,2.0,46,2023,12
6a8ebffaef46e75bd8437e98504f0380,629000,2.0,42,2023,12
85560e5e803afb81e97a48a04f28e35b,1015000,4.0,82,2023,12
8b63c90fdd6e0c2cbb394b92ef3da87e,800000,3.0,48,2023,12
e00daaff0d2c207d8617b51289ce5518,640000,2.0,48,2023,12
623ed9e2f47914a0547f74ad69e8a815,1480000,3.0,77,2023,12
9a2283a4c8a78809ea102ffc368e025f,840000,2.0,35,2023,12
6ffb15d13759fc11837d803a423071f4,879000,2.0,54,2023,12
140e0d5e11d4bf120ba443cb3be0565c,560000,2.0,38,2023,12
89fed5e578e547a462034a79605150d1,1559000,5.0,106,2023,12
43af08cddffda89889e8bc2727911b60,960000,3.0,64,2023,12
cf6c75c76d5ae6e329aa50410a9cdc98,804000,2.0,50,2023,12
64ef13e09dab05b7c81cf0c3119944cd,578000,2.0,38,2023,12
6b1e1913e5f1c8a10a4d7aac6327972e,1800000,3.0,93,2023,12
fab950ce55d46f7973d6c48d871ed5a8,640000,3.0,51,2023,12
46160e565566692bf487a175be52de0e,890000,3.0,77,2023,12
7e3adb89c33ae7eac57bbe8565204e74,890000,3.0,69,2023,12
22bc92b549d3abcaf5c30c023b57397a,975000,3.0,65,2023,12
258c66f5ec4a422948499d1c3bd3d557,890000,2.0,56,2023,12
5ba558098707140247a3101b8befa27a,704000,1.0,32,2023,12
c72b8b837f0d5e975d1d6e6037609bda,810000,3.0,56,2023,12
a3967a71a66321ab025080b9b28e2c69,529000,2.0,50,2023,12
0dce6572694d001058085a27056133a3,849000,2.0,55,2023,12
bbf52a23598bd1e9452d52b0395e2bd0,760000,3.0,64,2023,12
b320c51c0fe6b22b72d7aeaca2b8120e,1220000,4.0,82,2023,12
e89f835fa385220b0585b91b9045f1da,1000000,4.0,100,2023,12
c91b9e8833bed5fc1bdb92febda18269,1250000,4.0,100,2023,12
8fe70ce5032d3379cf2ab9d5f2066ae0,550000,2.0,36,2023,12
34a917f39dcf35a83610c3a2931360f0,680000,2.0,37,2023,12
69243608701fab0232566eed39dedaba,799000,2.0,42,2023,12
0ca7f8cfc9609337d821391cb8d0502c,940000,3.0,67,2023,12
6afdfa5c1bf959de44e3bba44effb78b,899000,3.0,74,2023,12
f13636ad4c92fd08f7979283b9cc5231,849000,3.0,61,2023,12
f2351268dd87e54ea82b7c135636f1e3,850000,2.0,49,2023,12
958ef22062ed46063879bf5b8aae34e0,2970000,6.0,142,2023,12
db3e3ab03186078a3b46ccb3fc8e2724,649000,2.0,46,2023,12
161161179c8ee1b87499743d66ca6db5,2189000,4.0,100,2023,12
9dbcd92fb8be62da0aee94b5834f0e3c,1700000,3.0,100,2023,12
9de939bfae15f62cacf8e7dfdbaf1d4e,880000,4.0,63,2023,12
d17b640f53c3a27f1718417ac4fb1ec7,750000,2.0,32,2023,12
fa5a21fe4614c38fbf7f22ea8bc05c9b,575000,2.0,38,2023,12
41ad134073488212e9c86b1b1b0f17e7,1099000,3.0,65,2023,12
7dcdcb15c51d7247cb4df06d97f86a4c,950000,3.0,77,2023,12
378f966e1b997c7c6b5db6b2e96c70e2,569000,1.0,34,2023,12
369ddb386a0e256a3d78bbbe4586c0c1,950000,3.0,91,2023,12
29e747cbd52e2d45e8a2b0122807adf8,994560,3.0,89,2023,12
a78fef478d194480af11d9114f0e7fc1,1350000,4.0,88,2023,12
e4fcdfab492edb35d9774b6e86bd6871,1250000,4.0,100,2023,12
558de4696eb1694ccdeefc93a8040f63,2000000,5.0,98,2023,12
e8b345af7ce16b4cba65e38d01cf76be,1450000,4.0,124,2023,12
306f6abe3a94c9831eae9edcd2bd48d1,2550000,3.0,93,2023,12
2d50807145540ff2cd60e3fbe31934e5,1395000,4.0,86,2023,12
15d44891e9f4dae60747595ca4e95a85,1260000,4.0,98,2023,12
60b65a458c875a8c882f499831f5c9cc,1450000,3.0,95,2023,12
72402aa31500f938cac246159c770a1f,2400000,3.0,100,2023,12
6de43ca96d5a970f03246db80e994671,1250000,3.0,85,2023,12
916e7ba4293ff75c7404075d6d7bf84c,950000,3.0,61,2023,12
0443e2cdfc38a0e199a792aa6f611114,1500000,3.0,100,2023,12
5d1cac19c3865a641198081760494f22,2950000,4.0,104,2023,12
cf2f66df5e1232df48fcfe1d5a45f210,1850000,3.0,68,2023,12
3b5d23cce6e911ac3c3bfd330c87757e,691000,2.0,38,2023,12
5ed814429921fbb90db4105014ac3e78,857000,3.0,64,2023,12
1809dd04b0ba845b6143439ecda42247,1300000,3.0,61,2023,12
f8522d21c220f873fe2b8098060fd228,500000,1.0,32,2023,12
4ee9e226255c998efa3f44819b0d1417,2599000,4.0,104,2023,12
32e11144bc0ab691f7a3489dea35bcb0,825000,2.0,41,2023,12
a291e5a3e1dc25c8a92539e524534b64,1150000,4.0,87,2023,12
cf1e6159829c6d982e28e411fa311fc6,922000,4.0,92,2023,12
0776e2297d56479b5be0e0471aecd1e9,2155000,4.0,114,2023,12
1b5a0015240245c9ac158926f8ed94cd,699000,1.0,28,2023,12
d5954ac4e3ed72eb9b442901544f6a94,539000,2.0,37,2023,12
9e961579f5ca8ceaf12d5ad2435ff3c1,2187000,6.0,135,2023,12
5561a07c433e0ad66259b0defa476db2,699000,2.0,47,2023,12
deb4f8d14e710bbe2f0f9d435c2c0bf8,830000,3.0,53,2023,12
35d8ac4afeaa7f8eb50a44687709f998,795000,2.0,46,2023,12
7179d554f92d87994e390fedffb8eb35,990000,4.0,50,2023,12
be025618f05c5b46aa0f57453baf5c3f,920000,3.0,58,2023,12
53976df0149362a8faff317d247a3835,828000,2.0,44,2023,12
9eed4f56a648a7e2410c1e1113f9a6fd,980000,3.0,67,2023,12
79ca09e1348589e89ca9d51ef2c5e709,1386000,3.0,99,2023,12
d7c7322c788f66382e87cfbbb6f5e76a,960000,3.0,64,2023,12
63824f7a03feb6b212c735545b43e2e8,609000,2.0,46,2023,12
ab7157a99c91662fe666713c76de35fc,850000,2.0,51,2023,12
5aee5b69bc47bfbf7a63ce1453140529,699000,3.0,48,2023,12
544d5c5399f587194512d01c714b22aa,895000,3.0,64,2023,12
415dff02fc241d7821fcc2f2e4caf698,1349000,3.0,72,2023,12
9a055363dbc44d7932c32461ea3c0c35,850000,2.0,36,2023,12
b71620a251435d6fc90f361a08cb947d,620000,2.0,36,2023,12
8ecb81b8d0d30f12cc42391954cd03fc,645000,3.0,53,2023,12
e57cbc5da3567be8e63a2063d6635985,650000,2.0,38,2023,12
426b19876587a3dbb8f55eb7b9e58127,620000,2.0,40,2023,12
8bc16082cba6ff900f345292b84cea50,1150000,4.0,85,2023,12
4a6d67b668180f82069d2301ee34063e,740000,2.0,41,2023,12
17668b45e7ce831971330b959d5ff370,870000,2.0,46,2023,12
0a3451ecd072e9b1a34fcbeeb5984911,1270000,3.0,71,2023,12
0197eb017b85e78984bc5c3b9907454d,649000,2.0,37,2023,12
7d2179144c1a805df15dbb6897213fd6,1099000,3.0,57,2023,12
98c26b42ca1d8bd406857cfad08f55cc,1140000,2.0,49,2023,12
72a96b484843228934946c8ad34bf33a,968000,2.0,50,2023,12
906ff50cb7c7c87d5914f2e496d0641e,899000,2.0,54,2023,12
116406a5e37defbe923e48adf246cb0d,730000,3.0,64,2023,12
6d66651837ff38d734e4ace509f489dc,475000,2.0,38,2023,12
30050605bcd8bcfd94f44153c8a43114,499000,1.0,32,2023,12
1881b30b37aa883f335842413a67fe01,840000,3.0,48,2023,12
a60aa8bdf15a353ccd1a0cae196f8a94,2774840,4.0,112,2023,12
10a32a1d2a30e315508a5ddd12944251,2485350,4.0,110,2023,12
178f95462aa2ad1d455ca71c2a0916a1,744920,3.0,68,2023,12
c4ba17ec4a047355f12951c89c20de81,1270000,2.0,61,2023,12
f3da0e0ca6fb11f1791c1d1b977f1425,943000,2.0,42,2023,12
ff17dfd35b88ca2abd484949a9837391,980000,2.0,56,2023,12
6ebd7e84110306ee4e3c0404cd637709,1700000,5.0,113,2023,12
a04ac4e72de2ef761e3e0e2452cee202,3250000,4.0,136,2023,12
610de75473959ab1d336e2e26df834ec,1599000,3.0,65,2023,12
0261deec97f2466541903d55293cecde,1390000,2.0,56,2023,12
0272a9508b2c9ddd58b70fdd968a4558,699000,3.0,46,2023,12
4c240eea7849b212a42eabd572fbfecf,990000,4.0,86,2023,12
4f64a72731a0da258f24fe0d6e672f00,1100000,3.0,67,2023,12
dcc88ad5801acb5a35024529e73cda9d,979000,3.0,63,2023,12
301a289a1c03c39cb0b776c8d67e788f,850000,3.0,64,2023,12
2bf86d916247d95b9e14fe5a8e745760,599000,1.0,28,2023,12
6e66d10fdf4c8bd66c17ce57929c68c3,1299000,2.0,64,2023,12
b5f0dbb33651a1e51bfa1b8254f43751,1030000,3.0,70,2023,12
656b7ae3191558951d505cf764e3ab54,1099000,2.0,60,2023,12
e5020f246ef11edd1c0acb5525cd9f6d,1695000,4.0,91,2023,12
edc60de0e7e1f0594b5746389156dd72,614000,1.0,33,2023,12
f1fc51cb2beb84cf290c835c8a20b212,1580000,3.0,67,2023,12
ed311625b7b7521f743abeaf8d8b51cc,878000,2.0,65,2023,12
9d97caf6582da805eb681a7b43894c1e,600000,2.0,37,2023,12
15772f4574c918839a11dafe1526b186,1860000,3.0,104,2023,12
63f8d9df658f72a1d1ca6dc67b71f26f,1690000,3.0,97,2023,12
df8ad369f82f52e75b1c9552472b2fc6,570000,2.0,43,2023,12
4f70522f08f48f2a2264cf958a39bec9,730000,2.0,56,2023,12
4818108c93e08b95d83bcb2cb86c343d,750000,2.0,49,2023,12
90f38239148d222e2963bfdd8202333a,1099000,3.0,57,2023,12
5e5ad5ecf4d343103770599611ab6154,1350000,3.0,80,2023,12
c30fe13d7b98842f8bd4047b59475eb1,1050000,3.0,75,2023,12
47c236519186204d3c10903a4de6eecd,2165000,3.0,79,2023,12
53b4767b3ef93f2631745b64e39ad593,695000,2.0,38,2023,12
6746df538a0e2584254e4cfb49d207df,1875000,4.0,75,2023,12
57ff00c889760356d48999994fe10e11,895000,3.0,59,2023,12
b2e48c2bc9a070988ae005f29aae366b,1480000,3.0,67,2023,12
19761f97479777cbaf01815ddf0e9a8d,2139000,4.0,123,2023,12
d31950dd8276c302806fff58e92151ba,1800000,5.0,95,2023,12
a4dd5285fd62c2412b5ce31973108a6a,673000,3.0,59,2023,12
d2a5559dd91916afe4ae1829e66352bb,725000,2.0,50,2023,12
5b20f05353648d3c254b7a6fb9caf635,599000,2.0,34,2023,12
cfdaaa9e45c7c070271bbb6a09ab9d9c,586000,1.0,34,2023,12
583220de27ff03359fdebf2502acf425,946000,2.0,54,2023,12
949e40a28f9aac804d03ec1625568494,1129000,2.0,51,2023,12
2b180ff2c024d7832f10c5ea1121139b,1227498,4.0,72,2023,12
b2887558431d730a7eb9548624b05b4d,769000,2.0,31,2023,12
f2cb92f8aa85d7a202b984b441728201,609600,3.0,55,2023,12
9732e4610435e5b49d386e7474ff7fc7,806003,2.0,42,2023,12
4aaf90bc94f92d8b114a5145926350de,595000,1.0,32,2023,12
0cbb0b7aef65ba0f17b2857d0bd3443b,1100000,5.0,96,2023,12
f65aa873a10f342a96a608caa80f1981,1799000,5.0,120,2023,12
ee59d55b0400d37fb99d246657e09d3d,775000,2.0,31,2023,12
25f722f00ad0db185c33116dd06bcd91,624492,1.0,25,2023,12
e7519bb6978f90ad0d94d3af3c178ab7,1120000,3.0,76,2023,12
4880a256b097ee5f040d92de4f6681fc,550000,2.0,37,2023,12
e518a16553b6239b169ca735ddcbf115,822630,2.0,32,2023,12
9c0b1ba65f06e09058051f231c76925e,1462000,4.0,73,2023,12
7a3a2796afb8777c64a91eb2ca22b27a,910000,3.0,70,2023,12
5e3ba6f276c86110d40534dd68387e58,895000,3.0,64,2023,12
169bf3bc528a11f20c53a4170401d10d,522800,1.0,30,2023,12
4135f68a528403f600ed95edd20a63c4,1590000,3.0,89,2023,12
843b6ebdfba4f41e1444403c7008b7c7,799000,5.0,74,2023,12
71f5488011d7a5ced0fd21887d4b1c15,500675,1.0,29,2023,12
eae30e986e9022f5431be5d9ed9cfd92,575000,3.0,51,2023,12
dbae5f451de10779a5a9fd0e1b4caaa3,1330000,2.0,57,2023,12
95fb294044f84ac890e25d4a556f140d,655000,3.0,55,2023,12
5dda828c5513aff9a60c610aaa811ce4,1130000,3.0,70,2023,12
e5eafff81a3dff5f5a983e02285c46ed,965000,2.0,46,2023,12
83742e4f0b9b06074aec9a1081dae5d0,779000,3.0,64,2023,12
96bf2251323418dfe824a2e4d27d2537,869000,3.0,57,2023,12
a6e975a45021091bca7bbe6dae7a0ff9,770000,3.0,49,2023,12
b67837cab47d2e4e25fe20664a93d816,899000,3.0,66,2023,12
81fe39b1d0e9190965e43a7861425887,777000,2.0,52,2023,12
0addb312d0092ff69b971f6aa5d6ed32,990000,2.0,62,2023,12
05788c44ba27d05ca03c80d6c259e096,1499000,4.0,78,2023,12
e0f5e4ef6b7c604a839208b203152966,680000,2.0,42,2023,12
f1598b97a4a41a8060f48044ca7facdb,894250,4.0,73,2023,12
283fcbb26c4ca25875b01c3874778e86,1294000,2.0,62,2023,12
51f4325ac263f6c2aeddd632bac08b97,720000,2.0,51,2023,12
52aff5c1602a7948bc712466d7558bf7,1099000,2.0,47,2023,12
81db7703999bb4563ff6f4d560c0e7e9,1190777,4.0,90,2023,12
5119c58653ba2fb4f3ea9992a385f94a,1190777,4.0,90,2023,12
dbd472d2ffc580f191a26e225f60c064,669487,2.0,49,2023,12
2438dbdf411f7e3d1b94c3eebe5745ca,950000,3.0,69,2023,12
1fe0a5cb5aa46972281dc6f11c419f68,650000,1.0,30,2023,12
9cde60dc61f5aad12cf1a06a399bb625,614000,1.0,33,2023,12
84f4512529b05f970aa83a608f9499f3,1450000,3.0,66,2023,12
0b24b86169f6596ad9a8477b144eb304,994140,2.0,47,2023,12
a7f8f39759e7dfabf73ed8786aa3929f,520000,1.0,26,2023,12
2117df6a945a79664e499fa93fda8576,610000,1.0,32,2023,12
a54819fc57d2c0acbf78108734313bac,719000,2.0,38,2023,12
f25c7223267f651634ac51c332bc0060,969000,4.0,70,2023,12
fc186d3693b74a1c15855c38f189193d,950000,3.0,56,2023,12
8fdee437c0dacd36b97f3352d9d4b6c1,999000,2.0,54,2023,12
c243b94e6404f76481c43578bd4d5125,1448000,4.0,80,2023,12
ad8453cc742c8796e05702473e95fa74,749000,3.0,62,2023,12
f31fa1914e7c789d07f0486b7eba6e96,899000,4.0,77,2023,12
a6306066b5e99bdb6deeaa6b2e9f76b2,899000,2.0,46,2023,12
323e759e73a70db8736c61452558f0ad,880740,3.0,70,2023,12
ffa9651322eac13536058198d7faf6e5,831699,3.0,61,2023,12
d5826be2b9423c57989888cff3098486,1490000,3.0,75,2023,12
daba604ca58f724d653892f4f7d191cc,890000,2.0,46,2023,12
b2bd44adb28bf0ae7ee0350677405ceb,990000,3.0,60,2023,12
a9204f5f179eefdf1114596b2a69bca5,557000,3.0,53,2023,12
d05a100d3d4bedb9a9efade151d4fbff,1499000,4.0,90,2023,12
09be29eed7410f53fc779bcb257124d0,635000,4.0,63,2023,12
7bd6c6c8e5441437c2274f3cd196d6e0,600000,1.0,34,2023,12
c5dfbe85583cc0bb71ca8422fd4abef6,639003,4.0,63,2023,12
ea5364b7929667f7766deeb28bac887f,815000,4.0,54,2023,12
547e5c9f8c03e78b73eb299cf7b65c5a,2045000,5.0,132,2023,12
7086cd875814788ba17c51a131367fbe,787000,3.0,47,2023,12
4b09fb0732f217ae8b7bc4f003a4e262,1350000,2.0,56,2023,12
08323dc4f1ba2e9207c2efb33e9710c7,754500,2.0,45,2023,12
9de3d4b9149c8ad99b394080883679cc,715003,3.0,57,2023,12
b6ef4b70e7d84fce0c87ac9563375a39,2750000,5.0,123,2023,12
12363f504acd2e3cbe0b5369a5ff66d3,1089000,3.0,71,2023,12
d8836c38cd599e95529a9018112ae8ed,609600,3.0,55,2023,12
01b9e6dc883ddd1a887b2a0eadc03965,1194000,3.0,63,2023,12
14ed649046f1ee52bbc19506c1787326,1700000,4.0,90,2023,12
265c27fc07a1da54c4109971bd896a88,1194492,3.0,71,2023,12
5bd1320d9a6d034023dbeda499727148,880000,2.0,39,2023,12
106041848c197877a3b110b48ebcd80c,1155000,3.0,60,2023,12
7d93099a0e4be70d3350f970bb2c7a3f,955000,2.0,46,2023,12
b5093673f3ba949e6e7c6bdb835e833f,1702000,4.0,83,2023,12
850c5058fece0fbac79e6505755ddd28,899000,2.0,56,2023,12
7d9321ae680d1ead2cb17678d08c7e43,713000,2.0,47,2023,12
7f967a993e1ae70c07bf7d2c083c83a5,899000,2.0,47,2023,12
0213217059a9b99defd3b60fabdcac38,524000,2.0,37,2023,12
a2f14ecc01139aebf56b40f378d82175,569000,2.0,40,2023,12
e0f416c39bc78890246e37dd455668af,970000,2.0,43,2023,12
c257b700364884c3f1a0f356efe590a4,820000,2.0,32,2023,12
095cd5f3348ec2d6a751f0529f209697,599000,2.0,36,2023,12
9677f8ee1ea8cf7a792af86e52bdaa7a,645000,2.0,51,2023,12
8f488fb3af374b4ffd2bc92678a67ca5,550000,2.0,49,2023,12
ae923c2c7450b42e3f10fabb03842070,599000,1.0,29,2023,12
c15235da557241a86dde19f49c0d7ca2,641000,2.0,39,2023,12
bc24874e7f4af421f57a455e13f64cad,1100000,3.0,79,2023,12
73a413eee4e3606979ff266c8424f5f2,899000,2.0,36,2023,12
378aacf275b4cc42925b5837dad45537,1100000,3.0,52,2023,12
95e4f39ff8aa72a4a198c13c8c5e4af7,620000,2.0,40,2023,12
e8a7acb29648ceecbc7989483dc547de,889000,3.0,63,2023,12
fd8c21c09460fde4db19142dc0f31b0e,1835000,3.0,94,2023,12
f72c8c0d07133d6f37b3a98485e1fdb8,780000,2.0,46,2023,12
e5c1c61972745514fd035a0d86fe2892,2250000,5.0,135,2023,12
79591f789b85fe3776b8de0e2c327d7c,1146000,2.0,49,2023,12
3e722fc33744290d4ff751b59af82e71,734000,2.0,42,2023,12
f0f54e805de7bba7ad316a056e576fb2,725000,2.0,38,2023,12
f174464524b7f8ad388e27c622c8efff,965000,2.0,54,2023,12
4af850076c21ee1c8bdceaf82d62b81e,698000,2.0,39,2023,12
7d8f58793a3d50d9b87dbc12d4b768d9,550000,2.0,38,2023,12
7a53283083071689f2162f88c7be1f5e,999999,3.0,77,2023,12
ee22160bda804d553d71fca6c6dace37,918000,3.0,54,2023,12
2f96cd377b4c40e5c57f50810367710f,719000,2.0,56,2023,12
b68b5a38e006eaf7f9369a912476236e,484500,1.0,28,2023,12
b7568f5f61e99d05f681d37311c7dee7,485000,1.0,29,2023,12
27f63952b107763d8b0967d7a8f572ca,750000,2.0,49,2023,12
0aa0d1a1aa236211ad6e48d32c73dbb8,1180000,3.0,59,2023,12
ae6d46237132f2f3b3f4f10ce2bd3918,625000,2.0,48,2023,12
d08632b5dfbf636d8be4c5da20cdd115,1037000,3.0,69,2023,12
59da4877490594b558eea1cf0bb66098,1080000,3.0,72,2023,12
677a99e5f9cf25d1908d3509445327f3,1140000,3.0,57,2023,12
079c77a94349593ea13deccaef572349,1425000,3.0,55,2023,12
0be3677cbaa8fbfe3ff923025a1fb39e,1200000,4.0,56,2023,12
1e3c39ee5d340cd2b6af8923d04504dc,1025000,2.0,49,2023,12
136006548d333bda8196b5519b83077f,1500000,3.0,69,2023,12
1f6dbc7e2cd412a5651e702d8acca380,890000,2.0,56,2023,12
9bc1c2f3e538f68389da13a8c646e715,951000,3.0,67,2023,12
87d98b51356234aa5855a52963bb2996,1350000,3.0,65,2023,12
f73bba34a5c16fd900f1e044823248b4,1600000,3.0,80,2023,12
bfa0b12b48ccf5658a2bbe2907832a6c,689000,3.0,50,2023,12
8d41f2ceba0bc3cf6b89b88d5e2da493,808000,3.0,48,2023,12
aa24719fe0534c8c6db3448d3479afaa,860000,3.0,60,2023,12
c3c5417b165c660da8d063fbc4cbbe3c,1050000,2.0,53,2023,12
398f5b92a71c906683ef7e3892231a10,715000,2.0,47,2023,12
29c6b1e2cf18ea3bc4b6fbc15cb7dea9,1549000,3.0,78,2023,12
489f41dd748e33de47581478382e89f1,619000,2.0,36,2023,12
2cd163abf6520cdcf4c8bfb9f686c496,543000,1.0,30,2023,12
8cc9f5a660e819cc8bf28415d725f010,639000,2.0,48,2023,12
2fdfb51e7cf74e431ebd8cb3cf6a9049,1390000,2.0,60,2023,12
5967b7240ed1058c5bee4f636f0f2623,1299000,3.0,63,2023,12
b015d072d704e7fa8964994ceafcd208,1100000,3.0,82,2023,12
8bfa43bb47a132743bf549c034eeaff3,650000,3.0,54,2023,12
6021adcdbb2a56093f046eb291f6874e,880000,4.0,63,2023,12
1c9bb91deb8417df43366023314e88d2,641000,2.0,38,2023,12
ddcc0af49f5169b3d9999df1414f088b,1060000,3.0,70,2023,12
292a8a18dac7808aea7593389569fb56,1450000,3.0,68,2023,12
c9cce0d4b99c92696060869bcb728b46,830000,4.0,73,2023,12
34582a916038969f8ddf5eca7d092225,2000000,5.0,104,2023,12
72bca7d7ed67ba19a41bc6ba3f422cd5,790000,2.0,47,2023,12
ff105556372c0ee7d809c5932fe43ebe,529000,2.0,36,2023,12
fc6789f6bed731e36a60a1296f98de73,1299000,3.0,78,2023,12
c01e53210500bf2ccd9fba5722a076ba,579000,2.0,42,2023,12
4a18524c79a9b8ed2ba71df9055b316e,1350000,3.0,62,2023,12
3bdfdb285759c2a62d09532497e6fd10,1135000,3.0,58,2023,12
8bfc4050e4169890a2ad7073caf14a48,620000,2.0,40,2023,12
53f7d8dddac9c5bf341f599664e1bc81,1490000,2.0,54,2023,12
f469473150e7dd79e5758a7eec61d715,900000,4.0,47,2023,12
9af06fdbd37506f5786996c5807466d7,749000,2.0,43,2023,12
2e7e6c36be5036b269865efc0d6c08c3,529000,2.0,36,2023,12
f9911664075b6a1b798349b26b78a2b4,549000,2.0,38,2023,12
d3886ce2ab26d70e80970a55dbafe2bd,641000,3.0,45,2023,12
366b106fc75bcacd88c12d748aa9dae8,719000,2.0,39,2023,12
cbf550656d2219ff65e135cafde32f8b,699000,2.0,38,2023,12
d4bd36f6bd70d0c3db68243b5013f5a0,865000,3.0,64,2023,12
b8c600df6550c0b6cc87764dc4c69644,669000,3.0,48,2023,12
dea8ff4fbfe20ec345452e1ef231ee97,1050000,2.0,48,2023,12
95d926bcf17a0e031831f63fac2e5a71,1500000,3.0,81,2023,12
e1c1686e09a3807967581dcef01ebe45,950000,2.0,47,2023,12
57d5b8797a1dbfee45e9bc5855db1dbf,1200000,2.0,64,2023,12
1f917fa6d765d647f5264fd94446f58f,580000,1.0,31,2023,12
1b3ed455491b698c6a9cac23b562a54c,1650000,3.0,82,2023,12
66c62d82dae371348038e132e06b57f5,620000,1.0,31,2023,12
426e99e34afcb4bd7563edea80af5b09,769000,3.0,64,2023,12
1d3abaf2bf37645f922b7b833fea7bee,516005,1.0,28,2023,12
9de039ab540984b1581ada324e653098,2280000,6.0,140,2023,12
b6e316091d957ad8e404e43712961482,1345400,3.0,62,2023,12
203573945147699337958c3c4999dd7d,1599000,5.0,126,2023,12
3d3e92ad7e8f25912f413e8690533805,620000,2.0,39,2023,12
c5fc7d660dfac6ec08e2ed34e1dcf9a0,822000,2.0,38,2023,12
f55e38224e4df2c25a9655b3bf1cc397,1077000,3.0,62,2023,12
5c0ce7f2aba773ad16b4c9d6dc753df3,670000,3.0,55,2023,12
2fc36535539c562e8698286b4aece20c,2080000,6.0,117,2023,12
eb0e5e71b5bde44295eaf133e253287a,538802,1.0,28,2023,12
162646bac6050525dc9e2a23acd4b0f1,745000,2.0,34,2023,12
b65e5dcd5130e7b3c73f94c8c94a17ea,626000,2.0,44,2023,12
9e8fe78befa1a2b44fc6822683173e7d,890000,3.0,55,2023,12
